0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
0.29297715425491333,0.5832669734954834,-0.05596350505948067,0.2809944152832031,0.5960114598274231,-0.043425388634204865,0.2807925343513489,0.597833514213562,-0.043460480868816376,0.28054550290107727,0.5997952222824097,-0.0434589721262455,0.28013741970062256,0.5996986627578735,-0.07892365753650665,0.27935880422592163,0.6042038798332214,-0.07901055365800858,0.27851343154907227,0.6093417406082153,-0.07896413654088974,0.28483396768569946,0.6250835657119751,0.03935946896672249,0.2826681137084961,0.635312557220459,-0.12756158411502838,0.30366817116737366,0.5921549797058105,-0.025076908990740776,0.30278465151786804,0.5972500443458557,-0.07296060770750046,0.3443283438682556,0.621447741985321,0.13180992007255554,0.3312196731567383,0.6705659031867981,-0.16012689471244812,0.30350202322006226,0.6248670816421509,0.3470417559146881,0.25344783067703247,0.710968554019928,-0.17894472181797028,0.2986081838607788,0.6460402011871338,0.5439428687095642,0.28133729100227356,0.6701884865760803,0.08500245958566666,0.295709490776062,0.6478165984153748,0.5634550452232361,0.28621962666511536,0.6654868721961975,0.09277761727571487,0.29952022433280945,0.6500144600868225,0.5579806566238403,0.29228347539901733,0.6623585224151611,0.1168518215417862,0.3015519976615906,0.6481456160545349,0.5399062633514404,0.2928915023803711,0.6611589193344116,0.09585912525653839,0.5242012143135071,0.6199036836624146,0.10417195409536362,0.5255016684532166,0.649446427822113,-0.10423316806554794,0.6183455586433411,0.4706518054008484,0.09221990406513214,0.6179800629615784,0.475021630525589,-0.13325737416744232,0.7023875713348389,0.6382628083229065,0.17085078358650208,0.7074044346809387,0.6480168700218201,-0.024863773956894875,0.6998947858810425,0.6815869212150574,0.17936331033706665,0.7026212215423584,0.6892260313034058,-0.008940273895859718,0.7675885558128357,0.6833377480506897,0.1774967759847641,0.7735795974731445,0.6957519054412842,0.0002460467512719333
0.2902444005012512,0.583259105682373,-0.055840253829956055,0.27991482615470886,0.5956476926803589,-0.04366326704621315,0.2797623574733734,0.5974576473236084,-0.04370025917887688,0.2795582115650177,0.5994901061058044,-0.04370592162013054,0.279344379901886,0.5994089245796204,-0.07921823859214783,0.27876049280166626,0.6039337515830994,-0.07928938418626785,0.27805548906326294,0.609140932559967,-0.079233817756176,0.2840624451637268,0.6250757575035095,0.03697717934846878,0.2823474705219269,0.6353557109832764,-0.12939125299453735,0.3019773066043854,0.5921220779418945,-0.025035513564944267,0.30106469988822937,0.5971957445144653,-0.07292671501636505,0.3432474732398987,0.6231454610824585,0.12741097807884216,0.3312428295612335,0.6705916523933411,-0.16020086407661438,0.3030574917793274,0.6155629754066467,0.31904810667037964,0.25383055210113525,0.7056446671485901,-0.17881056666374207,0.29025259613990784,0.6467670798301697,0.48392799496650696,0.27732545137405396,0.6731354594230652,0.07737527042627335,0.2868735194206238,0.648507297039032,0.4945443868637085,0.279928982257843,0.6700697541236877,0.08288314193487167,0.28983160853385925,0.6531305313110352,0.49511879682540894,0.2863341271877289,0.6668303608894348,0.09870941936969757,0.2924492061138153,0.6514051556587219,0.48082444071769714,0.28794556856155396,0.664501965045929,0.08513827621936798,0.5238326191902161,0.6205964088439941,0.09941252321004868,0.5254877805709839,0.6496506333351135,-0.09941718727350235,0.6175560355186462,0.47020912170410156,0.07855702936649323,0.6179510951042175,0.47443363070487976,-0.11842764914035797,0.7016308307647705,0.638095498085022,0.14950290322303772,0.7073714733123779,0.6480207443237305,-0.019785337150096893,0.6983734369277954,0.6809793710708618,0.15653114020824432,0.7021107077598572,0.6880624294281006,-0.005114298779517412,0.7675979733467102,0.6827782392501831,0.14355847239494324,0.7735939621925354,0.6953195929527283,-0.000838584965094924
0.2887044847011566,0.5832781195640564,-0.05565384775400162,0.27904579043388367,0.5954520106315613,-0.043694835156202316,0.27891477942466736,0.5972461104393005,-0.043732184916734695,0.2787347137928009,0.5993115305900574,-0.04373878240585327,0.2786228358745575,0.5992817878723145,-0.07925598323345184,0.2781393229961395,0.6038357615470886,-0.07932350039482117,0.27751824259757996,0.6090889573097229,-0.07926513999700546,0.28339919447898865,0.6250701546669006,0.03658587485551834,0.28195905685424805,0.6355048418045044,-0.12961670756340027,0.3008831739425659,0.5921227931976318,-0.024891411885619164,0.2999514043331146,0.5971976518630981,-0.07277729362249374,0.34251946210861206,0.6238987445831299,0.1267223358154297,0.3312366306781769,0.670681357383728,-0.16019472479820251,0.3029080927371979,0.6108109951019287,0.31759703159332275,0.25383928418159485,0.7025536298751831,-0.1758018434047699,0.2866511344909668,0.6473261713981628,0.4843457043170929,0.275339275598526,0.674562394618988,0.08407150954008102,0.2834778130054474,0.6505875587463379,0.4951879382133484,0.27764782309532166,0.6723428964614868,0.08995392173528671,0.28625357151031494,0.6557989716529846,0.4960864782333374,0.2838713824748993,0.6690288186073303,0.09998344630002975,0.2889712452888489,0.6533082127571106,0.4813724756240845,0.2856363356113434,0.6662554740905762,0.09027993679046631,0.5235242247581482,0.6210735440254211,0.09762785583734512,0.5254477262496948,0.6499002575874329,-0.0976267158985138,0.6170816421508789,0.4701174795627594,0.07300183922052383,0.6179401874542236,0.4743150472640991,-0.11580231040716171,0.70132976770401,0.6379688382148743,0.1440548598766327,0.7074378728866577,0.6481857895851135,-0.019358603283762932,0.6976390480995178,0.680553138256073,0.1510273665189743,0.7020907998085022,0.6877819895744324,-0.0049536945298314095,0.7675990462303162,0.682409942150116,0.13632816076278687,0.7737386226654053,0.6952432990074158,-0.005078958347439766
0.28794628381729126,0.5833476781845093,-0.055655188858509064,0.2784681022167206,0.595420241355896,-0.04389294236898422,0.27834853529930115,0.5972122550010681,-0.04392984136939049,0.2781852185726166,0.5992904901504517,-0.04393678158521652,0.2781020700931549,0.5992692112922668,-0.07953536510467529,0.2776632308959961,0.6038320064544678,-0.07959456741809845,0.27708521485328674,0.6090899705886841,-0.07953204214572906,0.2830307185649872,0.6250993609428406,0.03632085397839546,0.2817191779613495,0.635830819606781,-0.1301598995923996,0.3002679646015167,0.5921483635902405,-0.024890653789043427,0.2993369400501251,0.5972259640693665,-0.07279146462678909,0.34220221638679504,0.6242110133171082,0.12668165564537048,0.3312384784221649,0.6707555055618286,-0.16042517125606537,0.30248239636421204,0.6091356873512268,0.3181006610393524,0.2538318634033203,0.7015171647071838,-0.17507386207580566,0.28461140394210815,0.648187518119812,0.4867728352546692,0.2739444971084595,0.6761623620986938,0.0866297110915184,0.2816183865070343,0.6525586247444153,0.498116135597229,0.276192307472229,0.6742467284202576,0.09293423593044281,0.2843572497367859,0.6580509543418884,0.4995358884334564,0.282381147146225,0.6706632971763611,0.10039059817790985,0.2870800197124481,0.6551430821418762,0.4840301275253296,0.2841479480266571,0.6676930785179138,0.09286899119615555,0.5233086943626404,0.6213576197624207,0.0975877195596695,0.5254296064376831,0.6501676440238953,-0.0975928008556366,0.6168161630630493,0.46989959478378296,0.07167764008045197,0.6179377436637878,0.4741799831390381,-0.11667093634605408,0.7008962631225586,0.6377936005592346,0.14424778521060944,0.7074407339096069,0.6483166217803955,-0.019673483446240425,0.6969362497329712,0.6801967024803162,0.15142156183719635,0.702034592628479,0.6876537799835205,-0.005075228866189718,0.767548143863678,0.6820492744445801,0.13702119886875153,0.7738390564918518,0.6952239871025085,-0.0084513109177351
0.2875150442123413,0.5833851099014282,-0.05565343052148819,0.2780274450778961,0.5953896641731262,-0.044019732624292374,0.2778994143009186,0.5971852540969849,-0.04405635595321655,0.27773746848106384,0.5992759466171265,-0.04406285658478737,0.2776709496974945,0.5992575883865356,-0.07976912707090378,0.2772308588027954,0.603830099105835,-0.07982251048088074,0.2766600549221039,0.6090954542160034,-0.07975737005472183,0.2826944887638092,0.6251589059829712,0.036063894629478455,0.28144803643226624,0.6361424922943115,-0.1310206800699234,0.299829363822937,0.5921611785888672,-0.024889733642339706,0.2988961338996887,0.5972411036491394,-0.07283000648021698,0.34196901321411133,0.6243566274642944,0.12657152116298676,0.33124274015426636,0.6708693504333496,-0.16105428338050842,0.3019198477268219,0.6072511076927185,0.3178529739379883,0.2538158595561981,0.7011750936508179,-0.17500931024551392,0.2826484739780426,0.6491060853004456,0.4864822030067444,0.27303287386894226,0.67735755443573,0.08759365230798721,0.280757874250412,0.6540043354034424,0.49777495861053467,0.2753722071647644,0.6753632426261902,0.09414482861757278,0.2832595705986023,0.6596183776855469,0.4994306266307831,0.28145545721054077,0.6715546250343323,0.10146231949329376,0.2857607305049896,0.6572460532188416,0.4838096797466278,0.2831636965274811,0.6685417294502258,0.0940534919500351,0.5231853723526001,0.6215245723724365,0.09778980910778046,0.5254143476486206,0.6504219174385071,-0.09779980033636093,0.6167151927947998,0.4697643220424652,0.07221449166536331,0.617923378944397,0.47407668828964233,-0.11682650446891785,0.7007609009742737,0.6377302408218384,0.14479675889015198,0.7074136137962341,0.6483699083328247,-0.01985565945506096,0.6968637108802795,0.6800001263618469,0.15195481479167938,0.7020066380500793,0.687507152557373,-0.005212274380028248,0.767545759677887,0.6817192435264587,0.13774283230304718,0.7738808989524841,0.6951902508735657,-0.009107787162065506
0.2872476279735565,0.5833907127380371,-0.05567186698317528,0.2776780426502228,0.5953328609466553,-0.044233325868844986,0.27753591537475586,0.5971364974975586,-0.04426946863532066,0.2773716151714325,0.5992441177368164,-0.04427482932806015,0.277315229177475,0.5992241501808167,-0.08009522408246994,0.2768608331680298,0.6038139462471008,-0.0801437720656395,0.2762882113456726,0.6090930104255676,-0.08007661253213882,0.28243014216423035,0.6251916885375977,0.03570510819554329,0.28122538328170776,0.6362939476966858,-0.13189461827278137,0.2995128929615021,0.5921638607978821,-0.024913648143410683,0.2985857129096985,0.5972440838813782,-0.07294992357492447,0.34181010723114014,0.6244469881057739,0.12646202743053436,0.3312437832355499,0.6709794402122498,-0.16189360618591309,0.2980310618877411,0.606023371219635,0.31806033849716187,0.2535313069820404,0.7012165784835815,-0.17505940794944763,0.28193381428718567,0.649700403213501,0.4873589873313904,0.27238333225250244,0.6784186959266663,0.0886741429567337,0.28036120533943176,0.6550242900848389,0.49883291125297546,0.27492523193359375,0.6760790348052979,0.09556996077299118,0.28270065784454346,0.6606307625770569,0.5005215406417847,0.280990332365036,0.6720657348632812,0.10311482846736908,0.28512251377105713,0.6584739089012146,0.4847165644168854,0.28262513875961304,0.6690788865089417,0.09549541771411896,0.5230913758277893,0.6216504573822021,0.09800121188163757,0.5253995656967163,0.6506891846656799,-0.0980147123336792,0.6166768670082092,0.4696758985519409,0.07283924520015717,0.6179214119911194,0.4740147590637207,-0.11676649749279022,0.7006979584693909,0.6377150416374207,0.14559893310070038,0.7073925137519836,0.6484568119049072,-0.019876902922987938,0.6968481540679932,0.679942786693573,0.15277473628520966,0.7019985318183899,0.6874679327011108,-0.005290468223392963,0.7675274014472961,0.6813310384750366,0.13868896663188934,0.7738963961601257,0.6951113939285278,-0.009079452604055405
0.2872295677661896,0.5833738446235657,-0.05473614111542702,0.27756354212760925,0.5951694846153259,-0.043755415827035904,0.2774098515510559,0.5970024466514587,-0.043791674077510834,0.27723872661590576,0.5991494655609131,-0.043795645236968994,0.27720868587493896,0.59902423620224,-0.07986151427030563,0.27675309777259827,0.6036043763160706,-0.07990727573633194,0.2761833071708679,0.6088981628417969,-0.07983849197626114,0.2823229730129242,0.6252431869506836,0.03574231639504433,0.28114399313926697,0.636300265789032,-0.13228541612625122,0.299458771944046,0.5921642780303955,-0.024111997336149216,0.29856249690055847,0.5972371101379395,-0.07257673144340515,0.34143754839897156,0.6249250173568726,0.12655788660049438,0.331226646900177,0.6710674166679382,-0.16273654997348785,0.2961597740650177,0.6061762571334839,0.3181644082069397,0.2531315088272095,0.7014142274856567,-0.17520999908447266,0.28180035948753357,0.6503766179084778,0.48394906520843506,0.2721248269081116,0.6795778870582581,0.0885944738984108,0.2803431451320648,0.655728280544281,0.4946849048137665,0.27485159039497375,0.676743745803833,0.09543439745903015,0.2826896011829376,0.6612757444381714,0.49577096104621887,0.28096041083335876,0.6724650263786316,0.1052386611700058,0.28511494398117065,0.6592541337013245,0.48091810941696167,0.28256797790527344,0.6695505380630493,0.09542891383171082,0.5229054689407349,0.6218526363372803,0.09815376251935959,0.525341272354126,0.6508314609527588,-0.09817036986351013,0.6166099905967712,0.4696539044380188,0.07311173528432846,0.6179143786430359,0.473966121673584,-0.11714114993810654,0.7006732225418091,0.6377114057540894,0.14627207815647125,0.7073742151260376,0.6484965682029724,-0.019961420446634293,0.6968746781349182,0.6798961162567139,0.15345831215381622,0.7020062208175659,0.6873562335968018,-0.00536686647683382,0.7675004601478577,0.680946409702301,0.13913191854953766,0.7738983631134033,0.6949456334114075,-0.00958412978798151
0.2872072160243988,0.583373486995697,-0.054184701293706894,0.2774565815925598,0.5950973033905029,-0.04344366490840912,0.27729183435440063,0.5969482064247131,-0.043480414897203445,0.2771138846874237,0.5991175770759583,-0.0434829480946064,0.2771066129207611,0.5989370942115784,-0.07974798232316971,0.2766484320163727,0.6035159230232239,-0.07979268580675125,0.27608197927474976,0.608816385269165,-0.07972272485494614,0.28222891688346863,0.6253215074539185,0.035788293927907944,0.2810726463794708,0.6363133192062378,-0.1328890025615692,0.29940903186798096,0.5921748280525208,-0.023620331659913063,0.29854056239128113,0.5972394347190857,-0.07240495830774307,0.3411954641342163,0.6252710223197937,0.12663361430168152,0.331224262714386,0.6711199879646301,-0.16386514902114868,0.2953542172908783,0.6064563989639282,0.31794506311416626,0.25277602672576904,0.7015500664710999,-0.17606955766677856,0.2818487584590912,0.6508510112762451,0.4821470379829407,0.2720622420310974,0.6801319122314453,0.08817072212696075,0.2803904414176941,0.6562035083770752,0.49261346459388733,0.27490320801734924,0.6770119071006775,0.09482704848051071,0.28275635838508606,0.6617223024368286,0.4934687912464142,0.2810072600841522,0.6726641058921814,0.10637429356575012,0.2851831018924713,0.6597828269004822,0.47895705699920654,0.2825870215892792,0.6698260307312012,0.09506203979253769,0.522771418094635,0.6219985485076904,0.09825817495584488,0.5252951383590698,0.6509441137313843,-0.09827715903520584,0.6165627241134644,0.4696725606918335,0.07329422980546951,0.6179043054580688,0.47396934032440186,-0.11736119538545609,0.7006731629371643,0.6377228498458862,0.1471419483423233,0.7073733806610107,0.6486004590988159,-0.019785447046160698,0.6968885660171509,0.679888129234314,0.15439341962337494,0.7020352482795715,0.6873202919960022,-0.005259493365883827,0.767491340637207,0.6807098984718323,0.13993854820728302,0.7739050984382629,0.6948679089546204,-0.009588702581822872
0.28726130723953247,0.5833495855331421,-0.0541653148829937,0.27746161818504333,0.5949295163154602,-0.04344409704208374,0.2772946357727051,0.5968010425567627,-0.043480850756168365,0.2771140933036804,0.5990021228790283,-0.04348327964544296,0.27710825204849243,0.5987488627433777,-0.07975868135690689,0.2766476571559906,0.6033241152763367,-0.0798032209277153,0.27607980370521545,0.6086438894271851,-0.07973303645849228,0.2822219431400299,0.6253388524055481,0.03581921011209488,0.28106871247291565,0.6363160610198975,-0.13326045870780945,0.2994358241558075,0.5921757817268372,-0.023600490763783455,0.29857137799263,0.5972373485565186,-0.07240571081638336,0.34112074971199036,0.6253983378410339,0.12662671506404877,0.3312333822250366,0.6711716055870056,-0.16430941224098206,0.2949788272380829,0.6065559387207031,0.31642773747444153,0.2525647282600403,0.7016712427139282,-0.17673347890377045,0.28191086649894714,0.6510549187660217,0.47938522696495056,0.271997332572937,0.6803410053253174,0.08705804497003555,0.2804645895957947,0.6563680768013,0.4896232485771179,0.2749360203742981,0.6770538687705994,0.093592070043087,0.28290224075317383,0.6618877649307251,0.4906640648841858,0.2810843288898468,0.6726691722869873,0.10662835091352463,0.28534069657325745,0.6600162386894226,0.47621971368789673,0.28264710307121277,0.6698954701423645,0.09417781978845596,0.5226693749427795,0.6220226287841797,0.09835772961378098,0.5252745151519775,0.6510814428329468,-0.09837715327739716,0.6164968013763428,0.4696301221847534,0.07285110652446747,0.617894172668457,0.4739755392074585,-0.11740043014287949,0.7006694674491882,0.6377397775650024,0.14683307707309723,0.7073816061019897,0.6488184332847595,-0.019837498664855957,0.6968985199928284,0.6798779964447021,0.1540549248456955,0.7020918726921082,0.6873064041137695,-0.005459595005959272,0.7674924731254578,0.6805280447006226,0.13926059007644653,0.7739881277084351,0.6948139071464539,-0.010877705179154873
0.28730982542037964,0.5833386182785034,-0.05417009815573692,0.27747395634651184,0.5947691202163696,-0.043462030589580536,0.27730637788772583,0.5966428518295288,-0.043498892337083817,0.2771247923374176,0.5988566279411316,-0.043501172214746475,0.2771156430244446,0.5985930562019348,-0.07980956137180328,0.27665239572525024,0.6031660437583923,-0.07985386252403259,0.27608269453048706,0.6084983944892883,-0.07978297024965286,0.28222382068634033,0.6253429055213928,0.03584865480661392,0.2810683846473694,0.6363082528114319,-0.13334602117538452,0.29945772886276245,0.592182993888855,-0.023605497553944588,0.29858145117759705,0.5972404479980469,-0.0724240243434906,0.3410683274269104,0.6254357695579529,0.12666673958301544,0.3312753140926361,0.6712002754211426,-0.164409801363945,0.2947576642036438,0.606706976890564,0.3155554234981537,0.2524196207523346,0.7017229795455933,-0.17722193896770477,0.28167980909347534,0.651134729385376,0.4774424731731415,0.27184566855430603,0.6804934740066528,0.08604840189218521,0.28032657504081726,0.6564000248908997,0.4873996078968048,0.2748706638813019,0.676995575428009,0.0924973115324974,0.2828528583049774,0.6618937253952026,0.488712877035141,0.28106123208999634,0.6725953221321106,0.10654101520776749,0.28531691431999207,0.6600648760795593,0.47432929277420044,0.282621830701828,0.6698736548423767,0.0933627039194107,0.5225622653961182,0.6220335960388184,0.0984235554933548,0.5252489447593689,0.6511485576629639,-0.09844314306974411,0.6164674162864685,0.4696272909641266,0.07256554812192917,0.6178794503211975,0.4739728569984436,-0.11733964085578918,0.7006708979606628,0.6378531455993652,0.14601203799247742,0.7073814868927002,0.6490534543991089,-0.01987443119287491,0.6969432234764099,0.6798865795135498,0.15313926339149475,0.7021093368530273,0.687292754650116,-0.0056122164241969585,0.7675596475601196,0.6804488301277161,0.13804690539836884,0.7740514874458313,0.6947548985481262,-0.011339803226292133
