angles
175.12999463584006
175.06890524912802
174.98512275388674
174.87073670871672
174.79317761449354
174.754140044296
174.7480782915535
174.7564573199298
174.77887825108598
174.76449293423505
174.76701632747492
174.75038190541497
174.7930302683255
174.84752972424369
174.89085701922758
174.94429133964599
175.0056595354785
175.06768233582434
175.09570027549745
175.08191048372976
175.0457610775316
175.00898723085626
175.0160294511165
175.03307703704806
175.04613314944217
174.99779530193152
175.07005356113862
175.08322480122143
175.09845380246074
175.09763794181464
175.0915962688
175.09161605339676
175.07151208545574
174.9937160275842
174.9247091469558
174.8188053891959
174.70911161173066
174.61665660001847
174.4155187750222
174.34256677719327
174.264484097958
174.2450965318801
174.14718220732743
173.9723223732747
173.72374182847656
173.33384772792095
173.01934938022907
172.6237627014053
171.98382230712076
170.88893617196078
169.70801787815628
168.29530546872297
167.27192079904162
165.40317777956153
163.70225085565994
161.71689364603225
160.59869373832746
159.37852475488123
157.71316354239534
152.65209496146844
147.9744698503226
143.94604535330444
140.05055237285492
139.0053139407717
135.0102441040118
130.8248078209714
125.65139763630248
118.85998710645119
116.46553878653837
114.29367583106618
110.16930857688517
104.56426696393594
98.78995677583497
94.86803573091453
88.13242172410388
82.90149050797154
78.89563554986519
71.53360132423316
66.42216515608958
60.06076274005549
56.98822960687519
56.252517771205504
52.07825032458197
53.02598188947983
54.55466385885921
54.82950867568168
54.6942586241256
54.47102625100358
54.455807165355985
54.68682280147646
55.1609848211786
55.66389277196367
56.01924324845063
56.19625056463436
56.42075021874391
56.61924156728158
56.74008285783689
57.518734073861616
59.28881661382245
64.35934481304554
65.27240569174057
71.25162752278655
79.15542325684282
90.26768642796866
98.08414964207306
101.46620532168153
97.06918138481024
103.38223811316627
110.63018726675378
115.85471141711534
125.57396342560256
125.76799958119794
135.09070317416632
140.4271086690969
142.7095471562734
146.90729601773623
152.74640816081615
156.6109447380248
158.75314249903275
162.11788901553288
165.88291833561237
168.99366161564134
171.26926690742008
173.8452443494146
175.90268238966317
176.9005863213342
178.424414600827
178.3200752579171
178.2860403213661
178.0847859098856
178.07230420142054
178.26784288895465
178.40394527864146
178.76351441471303
178.99093425987687
178.94598689217997
178.93853170860643
178.42999770295276
178.23600014531223
178.08123184892395
178.01309385371331
177.96471339749826
177.93724402951082
177.82520398838534
177.6983286822722
177.5733348935582
177.45472408497938
177.36790177672785
177.28257224547596
177.2039562724891
177.15405409208503
177.09131238706544
176.84214570311673
176.40345900804
175.93342640492585
175.38336118845814
174.54988057956277
173.85874369712957
173.05871890577353
171.843161511059
169.8693947305751
166.6926905139183
162.3328431576904
160.33979260846473
157.411413150867
153.67002067357686
148.7125812749272
141.86794539042273
139.31522698099215
133.82943225637578
127.15601972431867
122.44432569309105
115.05358988973164
110.3052344112744
107.87398050362626
99.60012387712715
88.91057327569425
87.61878470670186
84.52815266341632
78.47687637054806
71.47325276866484
67.40822203617013
63.50848877712788
58.666706658541216
53.5799326825379
49.11785374457312
47.29274490621659
46.03627935725711
47.02866208079971
47.012899268251104
47.667979655272994
47.93581264007147
49.061561560935054
50.512644935106415
53.321131805111065
58.72354191392143
61.832608644124385
72.4194763962339
77.8841541752047
85.40077706714476
92.17408702870524
97.6239076199792
102.78834100751787
100.09654455480143
100.63473557980085
104.05442314440957
112.19915390641906
116.92221310374069
122.43181986052547
128.24303701692997
137.09662087512217
138.02360192179597
139.8160940294596
141.91449437207913
145.62764008650757
151.77460538683923
155.94992773653652
159.47045080133904
163.24687700762416
167.83556149153813
171.5993592309611
173.72098736812833
175.2396393196773
176.76808457265474
177.37918005032353
178.6142401508673
179.13003987480042
179.4252015280828
179.26928590312545
179.1635430699258
179.29984763045405
179.56809937408028
179.51920262384087
179.6786465701772
179.48788004930412
179.25712961388948
178.85662616695805
178.73319310173503
178.67252029227754
178.73531818793506
178.7270282652293
178.73088044675563
178.73531718208065
178.74909524681303
178.7538793574564
178.61603927317933
178.5071993001262
178.3416652141417
178.2203703580411
177.86834356120698
177.46166439046166
176.94313553616246
176.50126840332229
176.44714473885898
176.00751205846328
175.38903348810152
175.0769669093371
174.43577172253126
173.7588996473216
173.5550143796321
172.3621387058862
169.8439072521139
167.61201811025833
165.78502871697592
163.85444606470904
160.7131973578641
158.12305374343126
154.8936616316076
151.47630284350106
147.90375185325905
142.35491205309387
137.90347650242603
136.18739968068954
128.49559602789
124.55235652828293
123.55692942940333
120.31685873906291
113.75233171203136
108.14599229418941
102.92191056775523
96.4530353648392
92.24315362141598
87.47535032811024
82.51689855515099
78.29841546004452
72.28793237185005
66.91417494165876
63.68996915554995
61.78736101683691
60.12278581637476
56.13867428111056
52.418272747791164
54.83485209836901
55.38018776254769
55.219042323129855
54.945016051347785
54.45439588565132
54.33266113879422
53.204776272473914
52.148255971119454
52.72521148848231
52.89055683587283
53.09109512516478
53.18703131529572
52.993868807443015
52.89137681512121
52.921368510634046
53.019163763529626
53.61267995097737
53.883073848184864
56.66308785934167
61.80545295723706
54.563069998681684
61.101031716340536
69.67709763071386
82.00354158698366
91.12712922845972
98.70998387509883
100.80222076871877
97.10751625150318
102.15341184470157
108.66835008027464
116.04171416638803
122.05959930808416
122.07601987586949
128.81009636342375
134.33774778271092
138.0580938740665
137.22910088297238
140.66543402188375
148.80983721366175
152.5434499224162
155.37451489792198
158.46717375284345
162.58900202596726
165.46684951967427
168.725894251539
169.99057164750025
172.0668691605951
173.9514992467795
175.68896268614458
177.10536441940258
177.7474685105793
177.57426472386382
177.8625169414666
177.98753239203972
177.86928022339092
177.81033561165037
177.87344824462653
177.8511808817563
177.8400722042149
177.9133522312292
177.86201490269428
177.82531945176333
177.71965231395228
177.6249618830452
177.56442884579621
177.4965641890843
177.40095721595102
177.36177183123462
177.195869803059
177.10026802143233
176.95884115586796
176.68111751683762
176.40320996451152
175.98804985160655
175.36792607500217
174.96411592261617
174.79537956093807
174.55207098000062
174.18213718608732
173.0453767268878
171.47434180760254
169.5807874486581
166.86330027083514
163.42724707607343
161.1140864731522
160.69939229987799
159.98620190324428
158.8209878301827
155.60372281996638
148.3302072973972
141.76850252046665
139.19667165615238
136.46901422705557
132.85417192202
125.15198344291619
119.38628569977416
115.91553926135309
114.27096418349112
109.24789607645172
105.2060041492016
99.20723948931784
90.61551506661024
86.60214685697173
83.26310124851021
77.21216977753019
73.48746890538929
66.50273878520059
63.7370689809272
61.499607063001854
60.354133729190806
59.75015674322437
57.77799161486578
55.72905678445972
54.93722523708627
57.57850802226767
57.031988407684146
56.406016850851074
55.98092864095223
51.219920822687314
52.47222146740673
50.58357202794265
51.74862595035068
52.42807014736381
52.739787977701
52.87834030994365
52.83813880146185
52.97094854503127
53.422807782213894
54.94206953350182
58.17493024730731
58.9714871937684
64.9501734887889
67.86323383858874
75.15058866880135
80.85853736411593
88.5023747722964
95.04148313133925
101.81007591208821
101.88266553550511
104.19518222686243
110.24499034478609
116.9976430651762
122.5255283875866
121.73230322946544
124.5805596148115
136.6894796450904
141.5556577287298
140.87647757338559
145.9624180852906
148.97043367142018
155.1846935548348
159.18113827018865
161.251142021114
163.66932358947196
167.00944451173797
170.27672503808878
171.66097971083192
172.38962055657908
173.1510239038617
174.0495219871011
175.14928379194347
176.63196062200768
176.94837048090668
177.80970005674763
178.2276677149474
178.49735449608497
178.5232126327869
177.76639300329657
177.0209422531281
176.12177652934463
175.59131740449348
175.41482617005016
175.48036552751714
175.5023178302767
175.77525457781942
176.07836448189713
176.44874182518998
176.6321051385554
176.62160944442175
176.54223377250926
176.44030442440442
176.3465964003416
176.10696680892391
175.60242413764772
174.76634706435487
174.00785763458381
172.62544221651095
172.05626174125283
171.67252608055566
170.8921377862803
169.581041269307
167.93967940727825
167.21907525104805
163.88131082616513
161.06291746959275
159.42015968468112
158.43734745773205
156.0232838289832
150.60964869431587
146.64176059001386
142.34098723093868
139.70614862657584
135.48913035147518
129.33211826766788
125.25027578708402
119.44837569224372
116.75555093157368
110.34059697092658
105.61217926162516
99.59811667660998
89.95410239369824
84.72535698286013
82.80397258929167
77.94600293103187
74.418283291151
65.86249976382261
63.36685341824514
63.46849848650244
60.512531460200954
57.873767981835805
55.5773956922171
52.995655609540094
50.80059857644394
49.24199348534002
47.257636628754284
44.66876055945708
44.4447888335466
44.89475673663516
44.954260283471115
44.671525811878006
44.37063204022192
43.636727639070195
43.20985762479806
43.67403969398371
47.57881761207541
49.10450654656906
50.0501423863454
51.07385017769325
51.9059162682122
48.90086619056814
49.939878466738016
51.85199373758151
55.90632111084149
57.68659586692521
62.457155927854416
68.26781088050373
75.30968155482381
83.56323071512556
90.28566417783261
93.40174446174916
95.49213812042767
97.15313583888553
103.85451870923441
108.82978047775335
112.46315530486162
112.0277307308854
115.93065501335501
132.04731938243324
138.95981033610678
139.90806838321748
140.6645156468923
146.39474869467762
152.1129471939045
156.26735014717488
158.7498592596737
162.04080003572466
165.14275257353944
